Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2363,MOROGORO,344,WILAYA YA KILOSA,147,MIKUMI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,68,1590,0.1
2363,MOROGORO,344,WILAYA YA KILOSA,147,MIKUMI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,67,1590,0.1
2363,MOROGORO,344,WILAYA YA KILOSA,147,MIKUMI,PAUL HENRY KYARA,SAU,M,61,1590,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2363,MOROGORO,345,WILAYA YA MOROGORO,148,MOROGORO KUSINI,JAKAYA MRISHO KIKWETE,CCM,M,42550,1874,87.4
2363,MOROGORO,345,WILAYA YA MOROGORO,148,MOROGORO KUSINI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,4633,1874,9.5
2363,MOROGORO,345,WILAYA YA MOROGORO,148,MOROGORO KUSINI,FREEMAN AIKAELI MBOWE,CHADEMA,M,517,1874,1.1
2363,MOROGORO,345,WILAYA YA MOROGORO,148,MOROGORO KUSINI,AUGUSTINE LYATONGA MREMA,TLP,M,361,1874,0.7
2363,MOROGORO,345,WILAYA YA MOROGORO,148,MOROGORO KUSINI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,205,1874,0.4
2363,MOROGORO,345,WILAYA YA MOROGORO,148,MOROGORO KUSINI,DR EMMANUEL JOHN MAKAIDI,NLD,M,103,1874,0.2
2363,MOROGORO,345,WILAYA YA MOROGORO,148,MOROGORO KUSINI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,88,1874,0.2
2363,MOROGORO,345,WILAYA YA MOROGORO,148,MOROGORO KUSINI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,78,1874,0.2
2363,MOROGORO,345,WILAYA YA MOROGORO,148,MOROGORO KUSINI,PAUL HENRY KYARA,SAU,M,66,1874,0.1
2363,MOROGORO,345,WILAYA YA MOROGORO,148,MOROGORO KUSINI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,56,1874,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2363,MOROGORO,345,WILAYA YA MOROGORO,149,MOROGORO KUSINI MASHARIKI,JAKAYA MRISHO KIKWETE,CCM,M,35994,3667,86.8
2363,MOROGORO,345,WILAYA YA MOROGORO,149,MOROGORO KUSINI MASHARIKI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,4136,3667,10
2363,MOROGORO,345,WILAYA YA MOROGORO,149,MOROGORO KUSINI MASHARIKI,FREEMAN AIKAELI MBOWE,CHADEMA,M,668,3667,1.6
2363,MOROGORO,345,WILAYA YA MOROGORO,149,MOROGORO KUSINI MASHARIKI,AUGUSTINE LYATONGA MREMA,TLP,M,189,3667,0.5
2363,MOROGORO,345,WILAYA YA MOROGORO,149,MOROGORO KUSINI MASHARIKI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,134,3667,0.3
2363,MOROGORO,345,WILAYA YA MOROGORO,149,MOROGORO KUSINI MASHARIKI,DR EMMANUEL JOHN MAKAIDI,NLD,M,81,3667,0.2
2363,MOROGORO,345,WILAYA YA MOROGORO,149,MOROGORO KUSINI MASHARIKI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,72,3667,0.2
2363,MOROGORO,345,WILAYA YA MOROGORO,149,MOROGORO KUSINI MASHARIKI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,69,3667,0.2
2363,MOROGORO,345,WILAYA YA MOROGORO,149,MOROGORO KUSINI MASHARIKI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,63,3667,0.2
2363,MOROGORO,345,WILAYA YA MOROGORO,149,MOROGORO KUSINI MASHARIKI,PAUL HENRY KYARA,SAU,M,45,3667,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2363,MOROGORO,346,WILAYA YA MVOMERO,150,MVOMERO,JAKAYA MRISHO KIKWETE,CCM,M,84645,3114,89.4
2363,MOROGORO,346,WILAYA YA MVOMERO,150,MVOMERO,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,5471,3114,5.8
2363,MOROGORO,346,WILAYA YA MVOMERO,150,MVOMERO,FREEMAN AIKAELI MBOWE,CHADEMA,M,2567,3114,2.7
2363,MOROGORO,346,WILAYA YA MVOMERO,150,MVOMERO,AUGUSTINE LYATONGA MREMA,TLP,M,855,3114,0.9
2363,MOROGORO,346,WILAYA YA MVOMERO,150,MVOMERO,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,435,3114,0.5
2363,MOROGORO,346,WILAYA YA MVOMERO,150,MVOMERO,DR EMMANUEL JOHN MAKAIDI,NLD,M,200,3114,0.2
2363,MOROGORO,346,WILAYA YA MVOMERO,150,MVOMERO,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,195,3114,0.2
2363,MOROGORO,346,WILAYA YA MVOMERO,150,MVOMERO,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,121,3114,0.1
2363,MOROGORO,346,WILAYA YA MVOMERO,150,MVOMERO,PROF LEONARD KANANGWE SHAYO,MAKINI,M,118,3114,0.1
2363,MOROGORO,346,WILAYA YA MVOMERO,150,MVOMERO,PAUL HENRY KYARA,SAU,M,116,3114,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2363,MOROGORO,347,WILAYA YA ULANGA,151,ULANGA MAGHARIBI,JAKAYA MRISHO KIKWETE,CCM,M,33696,1358,80.8
2363,MOROGORO,347,WILAYA YA ULANGA,151,ULANGA MAGHARIBI,AUGUSTINE LYATONGA MREMA,TLP,M,3769,1358,9
2363,MOROGORO,347,WILAYA YA ULANGA,151,ULANGA MAGHARIBI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,2716,1358,6.5
2363,MOROGORO,347,WILAYA YA ULANGA,151,ULANGA MAGHARIBI,FREEMAN AIKAELI MBOWE,CHADEMA,M,866,1358,2.1
2363,MOROGORO,347,WILAYA YA ULANGA,151,ULANGA MAGHARIBI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,189,1358,0.5
2363,MOROGORO,347,WILAYA YA ULANGA,151,ULANGA MAGHARIBI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,149,1358,0.4
2363,MOROGORO,347,WILAYA YA ULANGA,151,ULANGA MAGHARIBI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,140,1358,0.3
2363,MOROGORO,347,WILAYA YA ULANGA,151,ULANGA MAGHARIBI,DR EMMANUEL JOHN MAKAIDI,NLD,M,80,1358,0.2
2363,MOROGORO,347,WILAYA YA ULANGA,151,ULANGA MAGHARIBI,PAUL HENRY KYARA,SAU,M,60,1358,0.1
2363,MOROGORO,347,WILAYA YA ULANGA,151,ULANGA MAGHARIBI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,53,1358,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2363,MOROGORO,347,WILAYA YA ULANGA,152,ULANGA MASHARIKI,JAKAYA MRISHO KIKWETE,CCM,M,26504,1462,86.3
2363,MOROGORO,347,WILAYA YA ULANGA,152,ULANGA MASHARIKI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,3127,1462,10.2
2363,MOROGORO,347,WILAYA YA ULANGA,152,ULANGA MASHARIKI,FREEMAN AIKAELI MBOWE,CHADEMA,M,548,1462,1.8
2363,MOROGORO,347,WILAYA YA ULANGA,152,ULANGA MASHARIKI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,134,1462,0.4
2363,MOROGORO,347,WILAYA YA ULANGA,152,ULANGA MASHARIKI,AUGUSTINE LYATONGA MREMA,TLP,M,115,1462,0.4
2363,MOROGORO,347,WILAYA YA ULANGA,152,ULANGA MASHARIKI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,109,1462,0.4
2363,MOROGORO,347,WILAYA YA ULANGA,152,ULANGA MASHARIKI,DR EMMANUEL JOHN MAKAIDI,NLD,M,60,1462,0.2
2363,MOROGORO,347,WILAYA YA ULANGA,152,ULANGA MASHARIKI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,39,1462,0.1
2363,MOROGORO,347,WILAYA YA ULANGA,152,ULANGA MASHARIKI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,38,1462,0.1
2363,MOROGORO,347,WILAYA YA ULANGA,152,ULANGA MASHARIKI,PAUL HENRY KYARA,SAU,M,31,1462,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2364,MTWARA,348,MANISPAA YA MTWARA MIKINDANI,153,MTWARA MJINI,JAKAYA MRISHO KIKWETE,CCM,M,27727,969,76.2
2364,MTWARA,348,MANISPAA YA MTWARA MIKINDANI,153,MTWARA MJINI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,6458,969,17.8
2364,MTWARA,348,MANISPAA YA MTWARA MIKINDANI,153,MTWARA MJINI,FREEMAN AIKAELI MBOWE,CHADEMA,M,1468,969,4
2364,MTWARA,348,MANISPAA YA MTWARA MIKINDANI,153,MTWARA MJINI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,328,969,0.9
2364,MTWARA,348,MANISPAA YA MTWARA MIKINDANI,153,MTWARA MJINI,AUGUSTINE LYATONGA MREMA,TLP,M,135,969,0.4
2364,MTWARA,348,MANISPAA YA MTWARA MIKINDANI,153,MTWARA MJINI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,64,969,0.2
2364,MTWARA,348,MANISPAA YA MTWARA MIKINDANI,153,MTWARA MJINI,PAUL HENRY KYARA,SAU,M,61,969,0.2
2364,MTWARA,348,MANISPAA YA MTWARA MIKINDANI,153,MTWARA MJINI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,53,969,0.1
2364,MTWARA,348,MANISPAA YA MTWARA MIKINDANI,153,MTWARA MJINI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,40,969,0.1
2364,MTWARA,348,MANISPAA YA MTWARA MIKINDANI,153,MTWARA MJINI,DR EMMANUEL JOHN MAKAIDI,NLD,M,33,969,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2364,MTWARA,349,WILAYA YA MASASI,154,LULINDI,JAKAYA MRISHO KIKWETE,CCM,M,43034,1665,85.7
2364,MTWARA,349,WILAYA YA MASASI,154,LULINDI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,4759,1665,9.5
2364,MTWARA,349,WILAYA YA MASASI,154,LULINDI,FREEMAN AIKAELI MBOWE,CHADEMA,M,1650,1665,3.3
2364,MTWARA,349,WILAYA YA MASASI,154,LULINDI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,241,1665,0.5
2364,MTWARA,349,WILAYA YA MASASI,154,LULINDI,AUGUSTINE LYATONGA MREMA,TLP,M,181,1665,0.4
2364,MTWARA,349,WILAYA YA MASASI,154,LULINDI,DR EMMANUEL JOHN MAKAIDI,NLD,M,93,1665,0.2
2364,MTWARA,349,WILAYA YA MASASI,154,LULINDI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,71,1665,0.1
2364,MTWARA,349,WILAYA YA MASASI,154,LULINDI,PAUL HENRY KYARA,SAU,M,64,1665,0.1
2364,MTWARA,349,WILAYA YA MASASI,154,LULINDI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,60,1665,0.1
2364,MTWARA,349,WILAYA YA MASASI,154,LULINDI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,59,1665,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2364,MTWARA,349,WILAYA YA MASASI,155,MASASI,JAKAYA MRISHO KIKWETE,CCM,M,58500,5061,86.7
2364,MTWARA,349,WILAYA YA MASASI,155,MASASI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,6530,5061,9.7
2364,MTWARA,349,WILAYA YA MASASI,155,MASASI,FREEMAN AIKAELI MBOWE,CHADEMA,M,988,5061,1.5
2364,MTWARA,349,WILAYA YA MASASI,155,MASASI,AUGUSTINE LYATONGA MREMA,TLP,M,426,5061,0.6
2364,MTWARA,349,WILAYA YA MASASI,155,MASASI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,346,5061,0.5
2364,MTWARA,349,WILAYA YA MASASI,155,MASASI,DR EMMANUEL JOHN MAKAIDI,NLD,M,240,5061,0.4
2364,MTWARA,349,WILAYA YA MASASI,155,MASASI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,131,5061,0.2
2364,MTWARA,349,WILAYA YA MASASI,155,MASASI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,124,5061,0.2
2364,MTWARA,349,WILAYA YA MASASI,155,MASASI,PAUL HENRY KYARA,SAU,M,115,5061,0.2
2364,MTWARA,349,WILAYA YA MASASI,155,MASASI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,76,5061,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2364,MTWARA,349,WILAYA YA MASASI,157,NANYUMBU,JAKAYA MRISHO KIKWETE,CCM,M,40302,3169,80.8
2364,MTWARA,349,WILAYA YA MASASI,157,NANYUMBU,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,7651,3169,15.3
2364,MTWARA,349,WILAYA YA MASASI,157,NANYUMBU,FREEMAN AIKAELI MBOWE,CHADEMA,M,629,3169,1.3
2364,MTWARA,349,WILAYA YA MASASI,157,NANYUMBU,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,513,3169,1
2364,MTWARA,349,WILAYA YA MASASI,157,NANYUMBU,AUGUSTINE LYATONGA MREMA,TLP,M,249,3169,0.5
2364,MTWARA,349,WILAYA YA MASASI,157,NANYUMBU,DR EMMANUEL JOHN MAKAIDI,NLD,M,166,3169,0.3
2364,MTWARA,349,WILAYA YA MASASI,157,NANYUMBU,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,134,3169,0.3
2364,MTWARA,349,WILAYA YA MASASI,157,NANYUMBU,PAUL HENRY KYARA,SAU,M,108,3169,0.2
2364,MTWARA,349,WILAYA YA MASASI,157,NANYUMBU,PROF LEONARD KANANGWE SHAYO,MAKINI,M,79,3169,0.2
2364,MTWARA,349,WILAYA YA MASASI,157,NANYUMBU,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,76,3169,0.2
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2364,MTWARA,350,WILAYA YA MTWARA,156,MTWARA VIJIJINI,JAKAYA MRISHO KIKWETE,CCM,M,53961,5642,73.1
2364,MTWARA,350,WILAYA YA MTWARA,156,MTWARA VIJIJINI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,15901,5642,21.5
2364,MTWARA,350,WILAYA YA MTWARA,156,MTWARA VIJIJINI,FREEMAN AIKAELI MBOWE,CHADEMA,M,1368,5642,1.9
2364,MTWARA,350,WILAYA YA MTWARA,156,MTWARA VIJIJINI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,878,5642,1.2
2364,MTWARA,350,WILAYA YA MTWARA,156,MTWARA VIJIJINI,AUGUSTINE LYATONGA MREMA,TLP,M,505,5642,0.7
2364,MTWARA,350,WILAYA YA MTWARA,156,MTWARA VIJIJINI,DR EMMANUEL JOHN MAKAIDI,NLD,M,321,5642,0.4
2364,MTWARA,350,WILAYA YA MTWARA,156,MTWARA VIJIJINI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,269,5642,0.4
2364,MTWARA,350,WILAYA YA MTWARA,156,MTWARA VIJIJINI,PAUL HENRY KYARA,SAU,M,233,5642,0.3
2364,MTWARA,350,WILAYA YA MTWARA,156,MTWARA VIJIJINI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,188,5642,0.3
2364,MTWARA,350,WILAYA YA MTWARA,156,MTWARA VIJIJINI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,168,5642,0.2
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2364,MTWARA,352,WILAYA YA NEWALA,158,NEWALA,JAKAYA MRISHO KIKWETE,CCM,M,64410,10613,81.2
2364,MTWARA,352,WILAYA YA NEWALA,158,NEWALA,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,12329,10613,15.5
2364,MTWARA,352,WILAYA YA NEWALA,158,NEWALA,FREEMAN AIKAELI MBOWE,CHADEMA,M,1340,10613,1.7
2364,MTWARA,352,WILAYA YA NEWALA,158,NEWALA,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,422,10613,0.5
2364,MTWARA,352,WILAYA YA NEWALA,158,NEWALA,AUGUSTINE LYATONGA MREMA,TLP,M,270,10613,0.3
2364,MTWARA,352,WILAYA YA NEWALA,158,NEWALA,DR EMMANUEL JOHN MAKAIDI,NLD,M,144,10613,0.2
2364,MTWARA,352,WILAYA YA NEWALA,158,NEWALA,PROF LEONARD KANANGWE SHAYO,MAKINI,M,123,10613,0.2
2364,MTWARA,352,WILAYA YA NEWALA,158,NEWALA,PAUL HENRY KYARA,SAU,M,100,10613,0.1
2364,MTWARA,352,WILAYA YA NEWALA,158,NEWALA,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,93,10613,0.1
2364,MTWARA,352,WILAYA YA NEWALA,158,NEWALA,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,81,10613,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2364,MTWARA,353,WILAYA YA TANDAHIMBA,159,TANDAHIMBA,JAKAYA MRISHO KIKWETE,CCM,M,62183,5155,72.7
2364,MTWARA,353,WILAYA YA TANDAHIMBA,159,TANDAHIMBA,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,20039,5155,23.4
2364,MTWARA,353,WILAYA YA TANDAHIMBA,159,TANDAHIMBA,FREEMAN AIKAELI MBOWE,CHADEMA,M,1702,5155,2
2364,MTWARA,353,WILAYA YA TANDAHIMBA,159,TANDAHIMBA,AUGUSTINE LYATONGA MREMA,TLP,M,504,5155,0.6
2364,MTWARA,353,WILAYA YA TANDAHIMBA,159,TANDAHIMBA,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,446,5155,0.5
2364,MTWARA,353,WILAYA YA TANDAHIMBA,159,TANDAHIMBA,PROF LEONARD KANANGWE SHAYO,MAKINI,M,174,5155,0.2
2364,MTWARA,353,WILAYA YA TANDAHIMBA,159,TANDAHIMBA,DR EMMANUEL JOHN MAKAIDI,NLD,M,156,5155,0.2
2364,MTWARA,353,WILAYA YA TANDAHIMBA,159,TANDAHIMBA,PAUL HENRY KYARA,SAU,M,142,5155,0.2
2364,MTWARA,353,WILAYA YA TANDAHIMBA,159,TANDAHIMBA,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,121,5155,0.1
2364,MTWARA,353,WILAYA YA TANDAHIMBA,159,TANDAHIMBA,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,121,5155,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2365,MWANZA,354,JIJI LA MWANZA,160,ILEMELA,JAKAYA MRISHO KIKWETE,CCM,M,60205,13,79.8
2365,MWANZA,354,JIJI LA MWANZA,160,ILEMELA,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,7705,13,10.2
2365,MWANZA,354,JIJI LA MWANZA,160,ILEMELA,FREEMAN AIKAELI MBOWE,CHADEMA,M,6689,13,8.9
2365,MWANZA,354,JIJI LA MWANZA,160,ILEMELA,AUGUSTINE LYATONGA MREMA,TLP,M,347,13,0.5
2365,MWANZA,354,JIJI LA MWANZA,160,ILEMELA,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,151,13,0.2
2365,MWANZA,354,JIJI LA MWANZA,160,ILEMELA,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,115,13,0.2
2365,MWANZA,354,JIJI LA MWANZA,160,ILEMELA,DR EMMANUEL JOHN MAKAIDI,NLD,M,90,13,0.1
2365,MWANZA,354,JIJI LA MWANZA,160,ILEMELA,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,63,13,0.1
2365,MWANZA,354,JIJI LA MWANZA,160,ILEMELA,PAUL HENRY KYARA,SAU,M,54,13,0.1
2365,MWANZA,354,JIJI LA MWANZA,160,ILEMELA,PROF LEONARD KANANGWE SHAYO,MAKINI,M,44,13,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2365,MWANZA,354,JIJI LA MWANZA,161,NYAMAGANA,JAKAYA MRISHO KIKWETE,CCM,M,66287,4,78.6
2365,MWANZA,354,JIJI LA MWANZA,161,NYAMAGANA,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,10462,4,12.4
2365,MWANZA,354,JIJI LA MWANZA,161,NYAMAGANA,FREEMAN AIKAELI MBOWE,CHADEMA,M,6829,4,8.1
2365,MWANZA,354,JIJI LA MWANZA,161,NYAMAGANA,AUGUSTINE LYATONGA MREMA,TLP,M,285,4,0.3
2365,MWANZA,354,JIJI LA MWANZA,161,NYAMAGANA,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,156,4,0.2
2365,MWANZA,354,JIJI LA MWANZA,161,NYAMAGANA,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,107,4,0.1
2365,MWANZA,354,JIJI LA MWANZA,161,NYAMAGANA,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,85,4,0.1
2365,MWANZA,354,JIJI LA MWANZA,161,NYAMAGANA,DR EMMANUEL JOHN MAKAIDI,NLD,M,65,4,0.1
2365,MWANZA,354,JIJI LA MWANZA,161,NYAMAGANA,PAUL HENRY KYARA,SAU,M,62,4,0.1
2365,MWANZA,354,JIJI LA MWANZA,161,NYAMAGANA,PROF LEONARD KANANGWE SHAYO,MAKINI,M,44,4,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2365,MWANZA,355,WILAYA YA GEITA,162,BUSANDA,JAKAYA MRISHO KIKWETE,CCM,M,66358,5387,83.2
2365,MWANZA,355,WILAYA YA GEITA,162,BUSANDA,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,9365,5387,11.7
2365,MWANZA,355,WILAYA YA GEITA,162,BUSANDA,FREEMAN AIKAELI MBOWE,CHADEMA,M,2101,5387,2.6
2365,MWANZA,355,WILAYA YA GEITA,162,BUSANDA,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,579,5387,0.7
2365,MWANZA,355,WILAYA YA GEITA,162,BUSANDA,DR EMMANUEL JOHN MAKAIDI,NLD,M,293,5387,0.4
2365,MWANZA,355,WILAYA YA GEITA,162,BUSANDA,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,272,5387,0.3
2365,MWANZA,355,WILAYA YA GEITA,162,BUSANDA,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,260,5387,0.3
2365,MWANZA,355,WILAYA YA GEITA,162,BUSANDA,PAUL HENRY KYARA,SAU,M,225,5387,0.3
2365,MWANZA,355,WILAYA YA GEITA,162,BUSANDA,PROF LEONARD KANANGWE SHAYO,MAKINI,M,188,5387,0.2
2365,MWANZA,355,WILAYA YA GEITA,162,BUSANDA,AUGUSTINE LYATONGA MREMA,TLP,M,146,5387,0.2
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2365,MWANZA,355,WILAYA YA GEITA,163,GEITA,JAKAYA MRISHO KIKWETE,CCM,M,65615,5550,78.2
2365,MWANZA,355,WILAYA YA GEITA,163,GEITA,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,13794,5550,16.4
2365,MWANZA,355,WILAYA YA GEITA,163,GEITA,FREEMAN AIKAELI MBOWE,CHADEMA,M,2898,5550,3.5
2365,MWANZA,355,WILAYA YA GEITA,163,GEITA,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,543,5550,0.6
2365,MWANZA,355,WILAYA YA GEITA,163,GEITA,DR EMMANUEL JOHN MAKAIDI,NLD,M,228,5550,0.3
2365,MWANZA,355,WILAYA YA GEITA,163,GEITA,AUGUSTINE LYATONGA MREMA,TLP,M,190,5550,0.2
2365,MWANZA,355,WILAYA YA GEITA,163,GEITA,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,180,5550,0.2
2365,MWANZA,355,WILAYA YA GEITA,163,GEITA,PAUL HENRY KYARA,SAU,M,163,5550,0.2
2365,MWANZA,355,WILAYA YA GEITA,163,GEITA,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,136,5550,0.2
2365,MWANZA,355,WILAYA YA GEITA,163,GEITA,PROF LEONARD KANANGWE SHAYO,MAKINI,M,123,5550,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2365,MWANZA,355,WILAYA YA GEITA,164,NYANG'HWALE,JAKAYA MRISHO KIKWETE,CCM,M,27075,2363,76.5
2365,MWANZA,355,WILAYA YA GEITA,164,NYANG'HWALE,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,5846,2363,16.5
2365,MWANZA,355,WILAYA YA GEITA,164,NYANG'HWALE,FREEMAN AIKAELI MBOWE,CHADEMA,M,1646,2363,4.6
2365,MWANZA,355,WILAYA YA GEITA,164,NYANG'HWALE,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,258,2363,0.7
2365,MWANZA,355,WILAYA YA GEITA,164,NYANG'HWALE,DR EMMANUEL JOHN MAKAIDI,NLD,M,170,2363,0.5
2365,MWANZA,355,WILAYA YA GEITA,164,NYANG'HWALE,AUGUSTINE LYATONGA MREMA,TLP,M,89,2363,0.3
2365,MWANZA,355,WILAYA YA GEITA,164,NYANG'HWALE,PAUL HENRY KYARA,SAU,M,86,2363,0.2
2365,MWANZA,355,WILAYA YA GEITA,164,NYANG'HWALE,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,82,2363,0.2
2365,MWANZA,355,WILAYA YA GEITA,164,NYANG'HWALE,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,79,2363,0.2
2365,MWANZA,355,WILAYA YA GEITA,164,NYANG'HWALE,PROF LEONARD KANANGWE SHAYO,MAKINI,M,78,2363,0.2
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2365,MWANZA,356,WILAYA YA KWIMBA,165,KWIMBA,JAKAYA MRISHO KIKWETE,CCM,M,41085,3494,79.6
2365,MWANZA,356,WILAYA YA KWIMBA,165,KWIMBA,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,8279,3494,16
2365,MWANZA,356,WILAYA YA KWIMBA,165,KWIMBA,FREEMAN AIKAELI MBOWE,CHADEMA,M,1225,3494,2.4
2365,MWANZA,356,WILAYA YA KWIMBA,165,KWIMBA,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,284,3494,0.6
2365,MWANZA,356,WILAYA YA KWIMBA,165,KWIMBA,DR EMMANUEL JOHN MAKAIDI,NLD,M,166,3494,0.3
2365,MWANZA,356,WILAYA YA KWIMBA,165,KWIMBA,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,156,3494,0.3
